,datetime,video_id,video_title,upload_date,view_count,like_count,subscriber_count,comment_count
937,2021-12-22 20:16:02.266887,G1As1ALWZaQ,The Farm Song 🐄 | Kids Animal Songs | Children Love to Sing,2017-01-24,27894,62,1710000,0
938,2021-12-22 20:16:02.266887,oSp1piVUNdM,Five Little Speckled Frogs 🐸 | Kids Animal Songs | Children Love to Sing,2017-01-23,10185,31,1710000,0
939,2021-12-22 20:16:02.266887,30aTHzXC-vY,Top Kids Songs Holiday Playlist ❤ | Children Love to Sing,2016-12-28,55593,91,1710000,0
940,2021-12-22 20:16:02.266887,ltxSXOYXPss,Mary Had A Little Lamb Nursery Rhyme With Lyrics 🐑 | Children Love to Sing,2016-12-26,488947,2063,1710000,0
941,2021-12-22 20:16:02.266887,uN3o8sU-So8,We Wish You a Merry Christmas Playlist 🎄 Sing Along Christmas Songs and Carols with Lyrics,2016-12-24,878051,1574,1710000,92
942,2021-12-22 20:16:02.266887,dR-nVkJB0p8,The Tofa Tafa Song | The BEST Action Song for Children | Little Action Kids👍,2016-12-22,1338161,3832,1710000,0
943,2021-12-22 20:16:02.266887,HOuRrW_mICo,Kids Dance Song | Hearty Fun 💓 | Brain Break Songs by Children Love to Sing,2016-12-21,22046,44,1710000,0
944,2021-12-22 20:16:02.266887,m02mCQXDseo,Top 10 Popular Christmas Songs and Carols Playlist 🎅,2016-12-20,1760224,9461,1710000,276
945,2021-12-22 20:16:02.266887,dh0UDP0bmuo,Hello Song for Kids 👋 | Children Love to Sing Songs for Kids,2016-12-18,247135,656,1710000,0
946,2021-12-22 20:16:02.266887,Qnhpyw8ViY0,I&#39;m a Little Snowman with Lyrics | Fun Kids Christmas Songs,2016-12-16,94212,170,1710000,0
947,2021-12-22 20:16:02.266887,FVPL3AtCsMw,Top 40 Popular Christmas Songs and Carols Playlist - Over 90 Minutes 🎅,2016-12-15,772641,2045,1710000,118
948,2021-12-22 20:16:02.266887,LrDjvehPjqo,He Has a Red Red Coat with Lyrics | Christmas Dance Song | Santa Dance,2016-12-14,38421,127,1710000,0
949,2021-12-22 20:16:02.266887,Qrl1GlnHWjI,Christmas Songs Playlist with Lyrics | Christmas Songs and Carols,2016-12-12,20928494,53156,1710000,3770
950,2021-12-22 20:16:02.266887,ieiN4H75PE0,Jingle Bells Dance | Christmas Dance Song For Kids With Lyrics | Little Action Kids,2016-12-06,103636,252,1710000,0
951,2021-12-22 20:16:02.266887,oCNfNNKLDbY,Deck the Halls with Lyrics and Actions | Christmas Songs for Children | Little Action Kids,2016-12-05,399176,970,1710000,0
952,2021-12-22 20:16:02.266887,WF_KkO2UcGA,Traditional Christmas Songs Playlist | Classic Carols With Lyrics,2016-12-05,244718,870,1710000,49
953,2021-12-22 20:16:02.266887,aIcggASU7jk,We Wish You a Merry Christmas with Actions and Lyrics | Children&#39;s Xmas Song | Little Action Kids,2016-12-04,453097,1286,1710000,0
954,2021-12-22 20:16:02.266887,UBVP5V1UlUI,"Christmas Songs, Hymns and Carols Playlist with Lyrics 1 Hour",2016-12-04,506105,2119,1710000,132
955,2021-12-22 20:16:02.266887,3nuk8E_HUIY,Jingle Bell Rock Christmas Song with Dance Moves | Little Action Kids,2016-12-03,167063,327,1710000,0
956,2021-12-22 20:16:02.266887,lCDW5v8BfpM,Five Mince Pies with Lyrics | Fun Kids Christmas Song | Children Love to Sing,2016-12-03,99042,134,1710000,0
957,2021-12-22 20:16:02.266887,K5AM2nrxAq4,Pohutukawa Tree Waiata with Lyrics | New Zealand Christmas Song | Children Love to Sing,2016-12-02,132717,357,1710000,0
958,2021-12-22 20:16:02.266887,sZdjV4JY6NU,Top 36 Popular Christmas Songs and Carols Playlist 🎅,2016-12-01,11823859,44845,1710000,2775
959,2021-12-22 20:16:02.266887,Ahk66U0u2Ik,Top Christmas Songs Playlist with Lyrics 30 Minutes,2016-11-30,1534923,3074,1710000,330
960,2021-12-22 20:16:02.266887,eeJpTLWZ3Cg,Christmas Music Playlist  | Best 10 Christmas Songs  Carols 🎄,2016-11-21,1056870,5572,1710000,243
961,2021-12-22 20:16:02.266887,Wjd2akr0D24,The Friendly Beasts with Sing Along Lyrics  | Best Christmas Songs  Carols,2016-11-16,32931,88,1710000,0
962,2021-12-22 20:16:02.266887,IWkMzwMT5XI,The Virgin Mary Had a Baby Boy with Lyrics Christmas Song,2016-11-14,203705,1044,1710000,49
963,2021-12-22 20:16:02.266887,_MmIQcCgjuo,Top 21 Popular Christmas Songs and Carols Playlist 🎅,2016-11-13,18449741,48796,1710000,4210
964,2021-12-22 20:16:02.266887,w47Zws39jHs,Hark the Herald Angels Sing with Lyrics | Best Christmas Carols,2016-11-10,160863,781,1710000,25
965,2021-12-22 20:16:02.266887,XzGrhrTJ0yw,We Three Kings with Lyrics| Christmas Songs  Carols | Christmas Music,2016-11-09,183392,975,1710000,87
966,2021-12-22 20:16:02.266887,bso6VWa-PU0,12 Days of Christmas Playlist 🎄 | 1 Hour Best Christmas Music Songs,2016-11-06,1102708,4167,1710000,424
967,2021-12-22 20:16:02.266887,UPeol7oEzrw,Jingle Bells with Lyrics | Christmas Carol  Song | Christmas Music,2016-11-02,7684305,26254,1710000,876
968,2021-12-22 20:16:02.266887,Rblwisx8X7Y,Jingle Bell Rock With Lyrics | Christmas Songs and Carols,2016-10-27,11685081,41112,1710000,2125
969,2021-12-22 20:16:02.266887,N1kDVC4W9wk,Joy to the World with Lyrics Christmas Carol | Best Christmas Music,2016-10-19,447718,1908,1710000,81
970,2021-12-22 20:16:02.266887,QGqRJP1Ddr8,Top 20 Christmas Carols  Songs Playlist with Lyrics,2016-10-16,1480208,4525,1710000,267
971,2021-12-22 20:16:02.266887,bVhCWYfpack,We Wish You a Merry Christmas with Lyrics | Christmas Carol  Song,2016-10-11,5304372,20553,1710000,963
972,2021-12-22 20:16:02.266887,2Zb7eD0ytQM,Twelve Days of Christmas with Lyrics | Popular Christmas Songs,2016-10-06,942412,3505,1710000,92
973,2021-12-22 20:16:02.266887,e6xybCgi70k,Star Wish | Nursery Rhymes | Children Love to Sing,2016-10-04,15871,38,1710000,0
974,2021-12-22 20:16:02.266887,Gb2Qxh0vPC4,Jack and Jill Lyrics | Nursery Rhymes | Children Love to Sing,2016-09-06,41725,83,1710000,0
975,2021-12-22 20:16:02.266887,-lrbobDlOLQ,Little Jack Horner | Nursery Rhymes | Children Love to Sing,2016-08-30,8650,10,1710000,0
976,2021-12-22 20:16:06.053960,-lrbobDlOLQ,Little Jack Horner | Nursery Rhymes | Children Love to Sing,2016-08-30,8650,10,1710000,0
977,2021-12-22 20:16:06.053960,BsCHQZesv4c,Polly Put the Kettle On Lyrics | Nursery Rhymes | Children Love to Sing,2016-07-05,89433,204,1710000,0
978,2021-12-22 20:16:06.053960,bAsmXU8mJA0,You Can Pick an Orange | Kids Colour Songs | Children Love to Sing,2016-06-03,3492,5,1710000,0
979,2021-12-22 20:16:06.053960,ZdCLvwK8I6c,Monkey See and Monkey Do Lyrics | Kids Animal Song | Children Love to Sing,2016-05-24,55203,171,1710000,0
980,2021-12-22 20:16:06.053960,lOSAuG-LpVI,In and Out the Dusky Bluebells Lyrics | Nursery Rhymes | Children Love to Sing,2016-05-18,74206,103,1710000,0
981,2021-12-22 20:16:06.053960,VXTvjS66rCU,Friends in a Yellow Submarine | Kids Color Songs | Children Love to Sing,2016-05-04,12470,15,1710000,0
982,2021-12-22 20:16:06.053960,LnC3BzE-g4c,Funky Warm Down | Kids Action Songs | Children Love to Sing,2016-04-11,7085,19,1710000,0
983,2021-12-22 20:16:06.053960,CL9UbKHuCrU,Lullaby Medley Lyrics | Nursery Rhymes | Children Love to Sing,2016-03-30,28969,33,1710000,0
984,2021-12-22 20:16:06.053960,WkzQJD5M4a4,A Frog Went Walking with Lyrics | Kids Animal Songs | Children Love to Sing,2016-03-18,43788,95,1710000,0
985,2021-12-22 20:16:06.053960,Ayg_5XvoWzY,You Can Buy An Orange | Kids Colour Song | Children Love to Sing,2016-03-06,2713,8,1710000,0
986,2021-12-22 20:16:06.053960,laPE6qzcZII,Ballin&#39; the Jack | Kids Action Song | Children Love to Sing,2016-03-04,32107,80,1710000,0
987,2021-12-22 20:16:06.053960,tj0g370zrfQ,Rere Atu Maori Poi Song | Kids Action Songs | Children Love to Sing,2016-02-25,109413,192,1710000,0
988,2021-12-22 20:16:06.053960,ymOaMuP58NY,Twinkle Twinkle Little Star Lyrics | Nursery Rhymes | Children Love to Sing,2016-02-21,1249855,7275,1710000,0
989,2021-12-22 20:16:06.053960,dm2pgGBzWWI,Jack in the Box | Kids Action Song | Children Love to Sing,2016-01-26,84526,189,1710000,0
990,2021-12-22 20:16:06.053960,3CWJNqyub3o,Jingle Bells with Lyrics | Christmas Songs HD | Christmas Songs and Carols,2015-10-29,124335088,538276,1710000,21910
991,2021-12-22 20:16:06.053960,hUMauVMFh1k,Deck the Halls Instrumental Music Carol with Lyrics | Karaoke Christmas Song,2015-10-21,476707,1417,1710000,89
992,2021-12-22 20:16:06.053960,S2YAAer_ZUU,We All Clap Hands Together with Lyrics Christmas Song,2015-10-20,467870,926,1710000,0
993,2021-12-22 20:16:06.053960,rP3OFvJsZAA,O Christmas Tree Christmas Instrumental Music | Karaoke Xmas Songs with Sing Along Lyrics,2015-10-14,74688,322,1710000,9
994,2021-12-22 20:16:06.053960,58OXVtfRcMI,Ring Ring Ring the Bells with Lyrics | Christmas Songs,2015-10-13,1152478,2537,1710000,41
995,2021-12-22 20:16:06.053960,zQLdqnICsS8,O Christmas Tree with Lyrics | Christmas Songs  Carol,2015-10-08,6175663,30229,1710000,580
996,2021-12-22 20:16:06.053960,knEuXzMpTbE,Once in Royal David&#39;s City with Lyrics | Christmas Songs  Carols,2015-10-06,1315686,3262,1710000,233
997,2021-12-22 20:16:06.053960,1tM5pwvUGMI,O Come All Ye Faithful with Lyrics | Christmas Songs  Carols,2015-10-02,10193035,45471,1710000,2191
998,2021-12-22 20:16:06.053960,SIFqnEoctI4,Deck the Halls with Lyrics | Christmas Songs and Carols,2015-09-30,32231752,138607,1710000,8837
999,2021-12-22 20:16:06.053960,9UOkYTC6SGQ,I&#39;m a Little Star with Lyrics,2015-09-22,3558281,10010,1710000,0
1000,2021-12-22 20:16:06.053960,ERqgBXBmJDw,He Has a Red Red Coat with Lyrics | Christmas Song,2015-09-09,1783254,3642,1710000,0
1001,2021-12-22 20:16:06.053960,1o0g6FoDR08,Kids Songs for Bedtime Playlist | Children Love to Sing,2014-12-30,63590,120,1710000,0
1002,2021-12-22 20:16:06.053960,KEMNOF17Vp4,Pop Bang Crack with Lyrics,2014-12-19,969628,1167,1710000,0
1003,2021-12-22 20:16:06.053960,g-OF7KGyDis,We Wish You a Merry Christmas with Lyrics | Christmas Carol  Song,2014-12-07,114672974,611132,1710000,28745
1004,2021-12-22 20:16:06.053960,byeV0dra8Po,We Wish You a Merry Christmas Instrumental Music | Karaoke Christmas Song | Love to Sing,2014-12-05,275522,657,1710000,21
1005,2021-12-22 20:16:06.053960,knBgqPI0seg,The First Noel Instrumental,2014-11-25,56466,150,1710000,7
1006,2021-12-22 20:16:06.053960,LkhOIsKmDbk,Twelve Days of Christmas Instrumental Karaoke Song,2014-11-16,1484339,5945,1710000,165
1007,2021-12-22 20:16:06.053960,9dEkBFPP5io,Top Kids Nursery Rhymes and Baby Songs Playlist | Children Love to Sing,2014-11-05,21017,37,1710000,0
1008,2021-12-22 20:16:06.053960,CqF5tqlL10E,Infant Holy Infant Lowly with Lyrics | Christmas Carol  Song,2014-10-14,385061,561,1710000,36
1009,2021-12-22 20:16:06.053960,vITkG8nst7k,Five Mince Pies with Lyrics Christmas Song,2014-09-16,561812,633,1710000,0
1010,2021-12-22 20:16:06.053960,xlsc1udNMcA,Two Little Eyes | Kids Song | Children Love to Sing,2014-08-19,112186,118,1710000,0
1011,2021-12-22 20:16:06.053960,6YhalTiHpnQ,My Mum Loves to Rock  Roll  Jelly Beans Original Songs for Kids | Series 18,2014-08-05,18264,13,1710000,0
1012,2021-12-22 20:16:06.053960,7UguIo6P1sI,Letter U Alphabet Song | ABC Kids Songs | Children Love to Sing,2014-03-27,19713,16,1710000,0
1013,2021-12-22 20:16:06.053960,Kic3Ut1Sy3A,Letter N Alphabet Song | ABC Kids Songs | Children Love to Sing,2014-02-25,18550,3,1710000,0
1014,2021-12-22 20:16:06.053960,41c30rDfGWI,Letter H Alphabet Song | Kids ABC Song | Children Love to Sing,2014-01-14,47199,19,1710000,0
1015,2021-12-22 20:16:06.053960,AnwO_0DrpCk,Away in a Manger with Lyrics | Christmas Carol  Song,2013-12-22,12384746,30607,1710000,2316
1016,2021-12-22 20:16:06.053960,nEH7_2c644Q,Silent Night with Lyrics | Christmas Carol,2013-12-19,36340021,151581,1710000,8410
1017,2021-12-22 20:16:06.053960,YxqTrmGqEIA,The Friendly Beasts with Lyrics Christmas Carol  Song,2013-12-19,736230,741,1710000,37
1018,2021-12-22 20:16:06.053960,X69M519dycQ,Good King Wenceslas with Lyrics Christmas Carol and Song,2013-12-17,1207216,2599,1710000,144
1019,2021-12-22 20:16:06.053960,wM6ppOuPuxk,I Saw Three Ships with Lyrics | Christmas Carol  Song,2013-12-17,806899,1335,1710000,42
1020,2021-12-22 20:16:06.053960,wJTSVfH45qo,What Child Is This with Lyrics | Christmas Carol  Song,2013-12-16,645982,1896,1710000,49
1021,2021-12-22 20:16:06.053960,jBwL3y-Wlms,We Three Kings with Lyrics | Christmas Carol  Song,2013-12-12,8815586,37680,1710000,3063
1022,2021-12-22 20:16:06.053960,in6XgUNWlMM,Here We Come A Carolling with Lyrics | Christmas Carol  Song,2013-12-12,722111,877,1710000,61
1023,2021-12-22 20:16:06.053960,eSyUvOUZwxQ,While Shepherds Watched Their Flocks By Night with Lyrics | Christmas Carol  Song,2013-12-11,1791361,3960,1710000,133
1024,2021-12-22 20:16:06.053960,sI7_TGZaOIE,O Little Town of Bethlehem with Lyrics | Christmas Carol  Song,2013-12-10,7169999,12740,1710000,934
1025,2021-12-22 20:16:06.053960,ECe81D3Gz6c,God Rest You Merry Gentlemen with Lyrics Christmas Carol Song,2013-12-09,1391113,4651,1710000,164
1026,2021-12-22 20:16:09.735017,oyEyMjdD2uk,Twelve Days of Christmas with Lyrics Christmas Carol  Song,2013-12-02,71645043,267342,1710000,18133
1027,2021-12-22 20:16:09.735017,mDluHt4_IRM,The Virgin Mary Had a Baby Boy with Lyrics | Christmas Carol  Song,2013-11-29,2715340,7658,1710000,579
1028,2021-12-22 20:16:09.735017,xqooC4ZG75Y,Hark the Herald Angels Sing with Lyrics | Christmas Carol  Song,2013-11-27,11344073,47234,1710000,2536
1029,2021-12-22 20:16:09.735017,D5uud2fjtoo,The First Noel with Lyrics | Christmas Song  Carol,2013-11-21,8096997,35570,1710000,1825
1030,2021-12-22 20:16:09.735017,Ekoh6TJpA88,A Christmas Lullaby with Lyrics | Christmas Carol  Song,2013-11-13,692271,944,1710000,17
1031,2021-12-22 20:16:09.735017,3UERXeENCT0,I&#39;m a Little Star with Lyrics | Kids Christmas Action Song | Children Love to Sing,2013-11-11,205944,192,1710000,0
1032,2021-12-22 20:16:09.735017,LgzgmEJoCSw,Holly and the Ivy with Lyrics Christmas Carol  Song,2013-10-29,1202203,3266,1710000,176
1033,2021-12-22 20:16:09.735017,30OaM6b48k8,Joy to the World with Lyrics | Christmas Carol  Song,2013-10-21,27777863,140910,1710000,6248
1034,2021-12-22 20:16:09.735017,zJbRURK3zWo,Ding Dong Merrily on High with Lyrics | Christmas Carol  Song,2013-10-10,3880028,13154,1710000,788
1035,2021-12-22 20:16:09.735017,q7Tu68aky4k,O Holy Night with Lyrics Christmas Carol  Song,2013-10-04,2206961,7057,1710000,262
1036,2021-12-22 20:16:09.735017,tIORtqkZoFk,Cool Sports Fitness Song | Action Song for Kids | Hearty Fun | Children Love to Sing,2013-07-30,334831,369,1710000,0
1037,2021-12-22 20:16:09.735017,OO1fVKieNyw,9 Times Tables | Learn Multiplication,2013-06-18,315469,672,1710000,0
1038,2021-12-22 20:16:09.735017,d4n8cQAQ5tw,Baa Baa Black Sheep | Kids Nursery Rhyme | Children Love to Sing,2013-06-11,61324,46,1710000,0
1039,2021-12-22 20:16:09.735017,1xpzA8yR21g,Children Love to Sing Songs | Kids Fun Action Songs Series 1,2013-06-05,43077,40,1710000,0
1040,2021-12-22 20:16:09.735017,T1sW2nJ4VAs,Splish Splash Bath Song | Kids Action Song | Children Love to Sing,2013-06-03,307337,340,1710000,0
1041,2021-12-22 20:16:09.735017,2m_Ow4yk1Rw,Going on a Lion Hunt | Kids Song  Story Read Along | Children Love to Sing,2013-03-13,506270,396,1710000,0
1042,2021-12-22 20:16:09.735017,qFIChL3rL_g,Go to Sleep Lullaby | Childrens Lullabies | Children Love to Sing,2013-02-14,172541,264,1710000,0
1043,2021-12-22 20:16:09.735017,aVULCUX-6KY,When is the Day to be Happy? | Kids Popular Action Song | Children Love to Sing,2013-01-31,152722,90,1710000,0
1044,2021-12-22 20:16:09.735017,4n1GvlEx2PQ,My Name is Gus | Kids Transport  Action Song | Children Love to Sing,2012-12-03,53899,56,1710000,0
1045,2021-12-22 20:16:09.735017,s8FMKQOGtNc,Kids Goodbye Song - Bye Have a Happy Day - Children Love to Sing Songs,2012-09-28,196473,93,1710000,0
1046,2021-12-22 20:16:09.735017,iIrRhmJTkVM,Country Jive | Kids Popular Action Song | Hearty Fun | Children Love to Sing,2012-09-26,180395,126,1710000,0
1047,2021-12-22 20:16:09.735017,y3gI4BGbx5A,Silent Night Christmas Carol | Christmas Song,2012-09-20,305322,1236,1710000,14
1048,2021-12-22 20:16:09.735017,gERUwnh4GFI,In France they Have Pere Noel | Kids Christmas Sing  Dance Song | Children Love to Sing,2012-09-19,141000,169,1710000,0
1049,2021-12-22 20:16:09.735017,uVrFUin6tWM,Jingle Bells Christmas Song | Christmas Songs for Kids | Children Love to Sing,2012-09-08,219874,253,1710000,0
1050,2021-12-22 20:16:09.735017,MmBpw4rB7HE,Deck the Halls | Christmas Carols  Christmas Song | Love to Sing,2012-09-04,176927,258,1710000,0
1051,2021-12-22 20:16:09.735017,2fWbKw8efLY,Away in a Manger Christmas Carol | Kids Christmas Song with Actions | Children Love to Sing,2012-08-09,476239,441,1710000,0
1052,2021-12-22 20:16:09.735017,GgoyFV8L7CA,We Wish You a Merry Christmas | Christmas Songs and Christmas Carols by Children Love to Sing,2012-08-06,207124,268,1710000,0
1053,2021-12-22 20:16:09.735017,d8LREPypESk,Santa Got Stuck up the Chimney | Kids Christmas Songs  Carols | Children Love to Sing,2011-11-15,466213,234,1710000,0
1054,2021-12-22 20:16:09.735017,EJxp5eiPCw8,Hippo Dance Song | Kids Animal Song | Children Love to Sing,2011-10-13,182234,66,1710000,0
1055,2021-12-22 20:16:09.735017,cpNehErxCHI,Pohutukawa Tree | A New Zealand Christmas Song | Children Love to Sing,2009-10-06,387769,374,1710000,0
1056,2021-12-22 20:16:09.735017,UIaUoKRE4vc,Touch the Stars | Fitness Song,2009-10-06,1359549,1363,1710000,0
1057,2021-12-22 20:16:09.735017,fowVk7KOJl0,Skinny Marinky I LOVE you with lyrics | Children Love to Sing Action Songs,2009-02-19,538141,519,1710000,0
1058,2021-12-22 20:16:09.735017,QNTW2iUVD_Q,Santa He Has a Red Red Coat Christmas Song,2008-10-31,14764633,9592,1710000,0
1059,2021-12-22 20:16:09.735017,0iuAHAfO1vI,We&#39;re Going on a Lion Hunt | Kids Dance  Action Song,2008-10-13,923465,644,1710000,0
1060,2021-12-22 20:16:09.735017,j0IjoxH4brI,Hey Baby Let&#39;s Rock and Roll with Lyrics,2008-10-13,1109542,1023,1710000,0
1061,2021-12-22 20:16:59.839776,ypzMrsTtthc,🔔Merry Christmas 2022🎁Top Christmas Songs Playlist 2022🎄Best Christmas Music 2022,2021-12-22,11820,280,149000,10
1062,2021-12-22 20:16:59.839776,0QyQOxuKohg,🔔Top Christmas Music 2022🎅Best Christmas Songs Playlist 2022🎄Very Merry Christmas 2022,2021-12-22,35007,511,149000,34
1063,2021-12-22 20:16:59.839776,WkfMYXKAW3k,"Pop Hits 2022💯 Maroon 5, Ed Sheeran, Rihanna, Ariana Grande, Billie Eilish, Bruno Mars,Charlie Puth💯",2021-12-22,22253,165,149000,0
1064,2021-12-22 20:16:59.839776,iJGn8OxExCA,🔔Top Christmas Songs 2022🎅Best Christmas Songs Playlist 2022🎄Very Merry Christmas 2022,2021-12-22,83688,1436,149000,32
1065,2021-12-22 20:16:59.839776,x7DGBH5gQE8,🔔Christmas Songs 2022 - Best Christmas Music Playlist 2022 - Very Merry Christmas 2022,2021-12-22,63766,482,149000,0
1066,2021-12-22 20:16:59.839776,bi7tYK0O_7s,🔔Top Christmas Songs 2022🎅Best Christmas Music Playlist 2022🎄Very Merry Christmas 2022,2021-12-22,73180,383,149000,0
1067,2021-12-22 20:16:59.839776,uo5IFUoIrdk,🔔Christmas Songs 2022🎅Best Christmas Music Playlist 2022🎄Very Merry Christmas 2022,2021-12-22,46934,479,149000,4
1068,2021-12-22 20:16:59.839776,j06_hW3CcSc,Christmas Music 2022 🎅🏼 Top Christmas Songs 2022 🎄 Merry Christmas 2022,2021-12-22,224434,1190,149000,0
1069,2021-12-22 20:16:59.839776,C9LKfDMe7yA,Merry Christmas 2022 🎄🎄🎄 Best Christmas Songs Collection 2022 🎅🎅,2021-12-22,78044,670,149000,18
1070,2021-12-22 20:16:59.839776,9pC9jir0Lew,🎄Christmas Music 2022🎁Best Christmas Songs Playlist 2022🔔The Very Merry Christmas 2022,2021-12-21,338883,1858,149000,0
1071,2021-12-22 20:16:59.839776,b5hdiUWBl7M,🔔Top Christmas Music 2022🎅Best Christmas Songs Playlist 2022🎄Very Merry Christmas 2022,2021-12-21,32433,366,149000,8
1072,2021-12-22 20:16:59.839776,g5K1IkpEzOQ,🔔Top Christmas Songs 2022🎁Best Christmas Music Playlist 2022🎄Merry Christmas 2022,2021-12-21,54679,338,149000,15
1073,2021-12-22 20:16:59.839776,aJj468VI-SE,🔔Top Christmas Songs Playlist🎄Best Christmas Music Of All Time🎅Merry Christmas Songs 2022,2021-12-21,12572,191,149000,8
1074,2021-12-22 20:16:59.839776,D1YXzVv4EjU,"Pop Hits 2022 || Adele, Maroon 5, Ed Sheeran, Rihanna, Ariana Grande, Billie Eilish, Charlie Puth",2021-12-21,19342,101,149000,0
1075,2021-12-22 20:16:59.839776,_EQ2aK_1Xr0,🔔Best Christmas Songs 2022🎁Top Christmas Music Playlist 2022🎄Merry Christmas 2022,2021-12-21,192301,900,149000,0
1076,2021-12-22 20:16:59.839776,SfwyBYAuf1Y,🔔Merry Christmas 2022🎄Top Christmas Songs Playlist 2022🎅Best Christmas Music of all time,2021-12-21,94225,489,149000,0
1077,2021-12-22 20:16:59.839776,8EopjCjYWb0,🔔 Best Christmas Songs Playlist 2022  🎅 Top Christmas Music 2022 🎄 Merry Christmas 2022,2021-12-21,146671,653,149000,0
1078,2021-12-22 20:16:59.839776,6ZD56tO2n8I,🔔Top Christmas Music 2022 🎅 Best Christmas Songs Playlist 2022 🎄 Merry Christmas 2022,2021-12-21,8044,54,149000,5
1079,2021-12-22 20:16:59.839776,iEwFWxDzSBY,🔔Top Christmas Songs Playlist🎄Best Christmas Music Of All Time🎅Merry Christmas Songs 2022,2021-12-20,712933,3185,149000,0
1080,2021-12-22 20:16:59.839776,D_Mmhrh1TlQ,🔔Top Christmas Songs 2022🎅Best Christmas Music Playlist 2022🎄The Very Merry Christmas 2022,2021-12-20,347245,1770,149000,0
1081,2021-12-22 20:16:59.839776,9b5K01tX7IE,"ADELE, MAROON 5, ZAYN MALIK, BILIE EILISH, TAYLOR SWIFT, RIHANA 🎀The Hot 100 Chart Billboard",2021-12-20,77911,474,149000,0
1082,2021-12-22 20:16:59.839776,RwcTPlbmGd0,🔔Merry Christmas - Top 50 Christmas Songs Playlist 2022🎅Best Christmas Music 2022,2021-12-20,242288,1448,149000,0
1083,2021-12-22 20:16:59.839776,zx_K1EVFcUE,🎅🏻Top 100 Christmas Songs 2022🎄Best Christmas Music Playlist 2022🔔Merry Christmas 2022,2021-12-20,329151,1446,149000,0
1084,2021-12-22 20:16:59.839776,af7JH-xyaRE,🔔Christmas Music🎅Top Christmas Songs Playlist 2022🎄Merry Christmas 2022,2021-12-20,6598,47,149000,5
1085,2021-12-22 20:16:59.839776,ueq3qDVvIZ4,🔔Top Christmas Songs 2022🎅🏻Best Christmas Music Playlist 2022🎄Merry Christmas  Happy New Year 2022,2021-12-19,983190,4967,149000,0
1086,2021-12-22 20:16:59.839776,94kUfT00LxQ,Christmas Songs 202 ⛄  Christmas Songs 2022 ⛄ Best Christmas Songs 2022,2021-12-18,8593,61,149000,6
1087,2021-12-22 20:16:59.839776,ajeDq4cU_Bw,"Maroon 5, Adele, Taylor Swift, Ed Sheeran, Shawn Mendes, Sam Smith, Charlie Puth - Pop  Hits 2022",2021-12-18,59829,299,149000,0
1088,2021-12-22 20:16:59.839776,t8X1X4d8sPU,🔔Top Christmas Songs 2022🎅Best Christmas Music Playlist 2022🎄Merry Christmas 2022,2021-12-18,1020329,4348,149000,0
1089,2021-12-22 20:16:59.839776,HBalwQ2CsFo,Best Christmas Songs Of All Time 🔔 Christmas Songs  2022 🎄 Merry Christmas 2022 🎅🏼,2021-12-18,3495,27,149000,2
1090,2021-12-22 20:16:59.839776,oJ1utMclJOc,🔔Top Christmas Music 2022🎅Best Christmas Songs Playlist 2022🎄Merry Christmas 2022,2021-12-17,263266,1542,149000,0
1091,2021-12-22 20:16:59.839776,QQS0y03QrCA,🔔Top Christmas Songs 2022🎅Best Christmas Music Playlist 2022🎄Merry Christmas 2022,2021-12-17,474350,2007,149000,0
1092,2021-12-22 20:16:59.839776,VoV5UMsFo9E,Christmas Carols 2022🎅Top Christmas Songs Playlist 2022🎄Best Christmas Music 2022,2021-12-17,185322,754,149000,0
1093,2021-12-22 20:16:59.839776,oe-TXqxpw4A,Merry Christmas 2022🤶Best Christmas Songs Playlist 2022🎄Best Christmas Music 2022,2021-12-17,5828,41,149000,1
1094,2021-12-22 20:16:59.839776,dKqa_MthT6g,🔔Top 100 Christmas Songs of All Time 🎄 24 Hour Christmas Music Playlist 2022,2021-12-16,634233,2996,149000,0
1095,2021-12-22 20:16:59.839776,uui4zUwo0ME,🔔 Christmas Songs 2022🎅🏼Best Christmas Music Of All Time🎄Merry Christmas 2022,2021-12-16,6302,49,149000,0
1096,2021-12-22 20:16:59.839776,mBmS5HYYEUA,Best Christmas Songs Of All Time 🔔 Christmas Songs Medley 2022 🎄 Merry Christmas 2022 🎅🏼,2021-12-15,2462,27,149000,2
1097,2021-12-22 20:16:59.839776,R9qJvpCVyFU,Pop Hits 2022 - New Popular Songs 2022 - Best Hits Music Playlist on Spotify 2022,2021-12-14,2237,14,149000,2
1098,2021-12-22 20:16:59.839776,KKsjhXuaerk,Merry Christmas 2022🤶Best Christmas Songs Playlist 2022🎄Best Christmas Music 2022,2021-12-14,5968,47,149000,1
1099,2021-12-22 20:16:59.839776,cAiUqJDum_U,Top Songs 2022 - Top 40 Popular Songs 2022 - Best Pop Music Playlist 2022,2021-12-10,2391,30,149000,0
1100,2021-12-22 20:16:59.839776,araMGfYzFI8,"Top Songs 2022 || Adele, Maroon 5, Ed Sheeran, Bilie Eilish, Rihanna, Dua Lipa, Sam Smith...",2021-12-09,173222,850,149000,0
1101,2021-12-22 20:16:59.839776,wyX8SoY3zyY,"ADELE, MAROON 5, ED SHERAN, Taylor Swift, Ariana Grande, Sam SMith - Billboard Hot 100 This Week",2021-12-08,239809,1099,149000,0
