video_id,upload_days,title,description,tags,duration,subscriber_count,view22,like_22,comment_22,view_inc_23,view_inc_24_noon,view_inc_24_night,view_inc_25_noon,view_inc_25_night,like_inc_23,like_inc_24_noon,like_inc_24_night,like_inc_25_noon,like_inc_25_night,comment_inc_23,comment_inc_24_noon,comment_inc_24_night,comment_inc_25_noon,comment_inc_25_night,like_26,comment_26,view_26
GpxoWDbmg5o,91,2,52,21,66.333336,100000,10612,144,7,6,5,2,2,1,0,0,0,0,0,0,0,0,0,0,144,7,10631
Xqwn8li7bqI,89,2,49,21,63.533333,100000,13114,195,16,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,195,16,13124
mZb_gat5YCY,2544,0,0,0,4.7833333,297000,645807,3587,188,272,291,133,110,123,1,0,0,0,1,0,0,0,0,0,3590,188,646882
k1457wZe82U,1886,0,0,0,2.2333333,52400,13925,140,6,64,149,41,-18,18,1,0,0,0,0,0,0,0,0,0,141,6,14205
umW5zDWojh4,526,0,0,0,66.816666,37500000,3651221,13334,0,3821,2803,1036,1189,964,2,4,2,2,2,0,0,0,0,0,13350,0,3663354
92f_XFW7gjQ,1840,1,1,0,3.0,52400,68643,709,25,246,372,227,108,129,0,6,5,0,1,0,0,0,0,0,722,25,69867
m4Hy6WsCBOA,5,2,53,21,90.73333,100000,2453,137,7,1750,1441,441,460,190,26,10,1,3,1,3,-1,0,0,0,180,9,7030
KXTM0zXqnu4,113,0,0,0,3.9166667,50700000,1046129,46522,1612,1536,1345,329,505,417,16,19,4,6,6,1,0,0,0,0,46589,1612,1051261
z1-xw2h5wkI,812,0,0,0,242.36667,3410000,1042004,6515,69,33,26,12,17,10,0,-1,-1,-1,0,0,0,0,0,0,6512,69,1042138
7FHVaSHugHs,439,3,52,21,73.76667,100000,70959,704,41,62,56,22,22,9,1,1,2,0,1,0,0,0,0,0,709,41,71164
ozbOtUJn3WQ,3667,0,0,0,2.6333334,8220000,77236,691,87,5,5,3,1,2,0,1,0,0,0,0,0,0,0,0,692,87,77257
U_Uk8BR2D0M,491,0,0,0,71.53333,393000,20464,229,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,11,20466
9OmsMwEyFjc,62,3,7,20,73.13333,0,81981,1085,31,1299,2035,500,886,606,5,10,2,4,2,0,1,0,0,0,1114,32,88296
--vtqk5Q154,37,0,0,0,3.4,50700000,360501,16461,655,1463,1374,478,508,507,19,19,2,12,4,0,0,0,0,1,16529,657,365833
RhN4DGCLc-0,4168,0,0,0,0.45,3210000,43940,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,43940
vKgQmwFCbnM,21,2,52,21,67.76667,100000,11798,192,11,146,176,53,65,30,1,4,1,0,0,0,0,0,0,0,198,11,12367
rP3OFvJsZAA,2265,2,6,17,2.05,1710000,74688,322,9,470,461,153,135,88,1,3,-1,0,0,0,0,0,0,0,326,9,76143
kKwLkD_nEOs,27,0,4,4,0.75,1710000,9035,338,20,139,139,52,52,21,5,6,2,3,2,0,0,0,0,0,359,20,9501
kKwLkD_nEOs,27,0,4,4,0.75,1710000,9035,338,20,139,139,52,52,21,5,6,2,3,2,0,0,0,0,0,359,20,9501
DpMK7XTrGWk,85,3,6,17,60.483334,0,507,10,5,0,2,0,4,3,0,0,0,0,0,0,0,0,0,0,10,5,516
qkzPQ3ZCdl8,15,0,8,9,60.566666,37500000,379684,1065,0,22214,18707,7851,7448,6418,23,20,14,14,11,0,0,0,0,0,1166,0,453644
E_n2cr_V738,2764,0,0,0,1.35,297000,77036,380,38,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,380,38,77048
2PRtbxhKf7o,83,0,0,1,0.6,3210000,50938,5208,187,596,558,206,172,140,43,44,12,16,6,1,1,0,0,0,5347,190,52863
AK7ZEvltWkw,1518,1,6,9,4.85,1710000,74863,293,17,163,157,48,61,25,0,0,0,0,0,0,0,0,0,0,293,17,75373
83ama8Knx10,448,0,8,8,2.8833334,1710000,53468,349,69,240,239,110,121,76,-1,2,0,0,0,0,0,0,0,0,350,69,54358
3eHprW7St2U,2792,0,0,0,2.0166667,50700000,192674,3612,98,9,11,2,3,4,0,-1,0,0,0,0,0,0,0,0,3611,98,192710
W9zlO-YTHyA,1485,0,0,0,2.2166667,52400,3368,29,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,3374
8m58xTjuPyA,960,0,0,0,240.68333,3410000,155838,1429,26,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1429,26,155852
nBVH5pW8Hck,97,3,6,20,85.55,0,5616,82,10,2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,82,10,5629
CE_b3vioMbY,2315,0,0,0,182.5,297000,222069,1493,74,6,11,0,2,7,1,-1,1,0,0,0,0,0,0,0,1494,74,222102
WXoab8kadW0,1850,0,0,0,3.2,52400,69986,538,18,145,243,61,70,65,4,2,1,1,0,0,0,0,0,0,546,18,70636
3ffPH0sBCwQ,5,3,30,21,347.46667,413000,83360,567,13,62553,64895,16114,15721,9283,422,398,75,51,17,6,6,0,2,1,1544,30,260212
roODJKg8-UY,2624,0,0,0,3.2666667,8220000,94442,1595,131,10,5,1,2,2,0,1,0,0,0,0,0,0,0,0,1597,131,94463
PCxgF9u5uBQ,465,0,0,0,71.53333,393000,19602,287,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,287,10,19604
_7__IbbU6ss,545,0,0,0,6.8333335,297000,132515,1286,71,50,60,17,15,14,0,0,-1,0,0,0,0,0,0,0,1285,71,132711
odkNnRyn-08,1475,2,9,18,50.016666,1710000,357024,1040,63,217,141,44,71,23,3,0,1,0,0,2,0,0,0,0,1044,65,357555
odkNnRyn-08,1475,2,9,18,50.016666,1710000,357024,1040,63,217,141,44,71,23,3,0,1,0,0,2,0,0,0,0,1044,65,357555
2T2lI7tdu4k,482,0,0,0,95.7,100000,6910,50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6,6910
s4E01beDg08,334,0,0,0,476.61667,393000,6119,98,0,5,7,5,3,2,0,0,0,0,0,0,0,0,0,0,98,0,6145
LgdlzzfY1jM,2606,0,0,0,5.1,52400,782930,5625,399,1917,3042,1650,1402,1226,5,10,6,7,3,2,4,1,1,0,5666,408,793636
YIunISO8SE4,1328,0,0,0,207.58333,3410000,877789,11542,372,5868,5276,1311,1699,1158,53,47,15,16,17,0,0,0,1,0,11714,373,896340
ZW9nGn3Xyoc,17,1,10,13,58.4,393000,5945,57,5,477,502,412,196,229,0,3,2,0,2,0,0,0,0,0,65,5,7944
WrNaPlr8LWI,89,3,8,19,182.58333,0,2274,47,2,18,17,10,8,1,0,0,0,0,0,0,0,0,0,0,47,2,2331
38LzB0XVPpg,1866,0,0,0,2.0166667,52400,16482,26,3,89,172,75,104,124,0,1,0,0,0,0,0,0,0,0,28,3,17148
A1J8jvWqh30,839,0,0,0,244.01666,3410000,182075,806,19,6,5,1,4,0,0,0,0,0,0,0,0,0,0,0,806,19,182095
pa-0Kd6_PNg,365,1,56,13,89.28333,100000,12647,165,8,2,12,1,2,2,0,0,0,0,0,0,0,0,0,0,165,8,12667
_3NeeVpuYho,3149,0,0,0,0.8,8220000,77274,793,55,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,793,55,77281
AIcz62jIcnw,22,3,16,22,714.95,0,35450,293,9,508,423,209,224,52,2,3,0,0,0,0,0,0,0,0,299,9,37046
2yxpKlgFX_k,99,0,0,0,63.6,37500000,399284,1161,0,756,463,270,141,238,1,0,0,2,0,0,0,0,0,0,1165,0,401582
rCIVTQ7o_As,46,0,0,0,35.733334,0,33726,573,31,704,517,282,376,102,8,4,5,1,1,0,0,0,0,0,594,31,36083
7dwWb7h84v4,68,0,0,0,36.683334,0,164311,3195,41,1343,1150,381,765,248,21,22,8,9,7,0,1,0,0,0,3291,42,170095
SMjYheNdAzg,2438,0,0,0,54.666668,37500000,102810715,0,0,7800,6569,2269,2715,2265,0,0,0,0,0,0,0,0,0,0,0,0,102836365
fZNsBa7Wr7c,2346,0,0,0,216.65,3410000,3128407,14622,357,851,752,233,300,128,3,1,1,1,0,2,-1,0,0,0,14630,358,3131306
y83x7MgzWOA,954,0,0,0,3.7166667,50700000,494514498,5959121,188127,158378,163359,57982,61059,45611,1100,1055,365,432,264,25,-6,0,1,-2,5963194,188191,495110828
J3Vr6jL5gKE,142,0,0,0,73.85,393000,555,20,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,558
vqoW9_dbz-Q,447,3,55,21,86.583336,100000,27362,338,16,22,32,5,5,1,0,1,0,0,0,0,0,0,0,0,339,17,27454
MnVH2drz4iE,56,3,7,16,55.183334,0,165906,1116,17,3111,4729,777,2504,977,24,21,1,11,1,0,0,0,0,0,1178,17,179987
pt1hZ_yG498,33,0,0,0,0.13333334,3210000,32068,1977,74,771,505,215,184,186,39,23,6,6,8,1,1,0,0,0,2073,76,34348
4h8fjGDtkFs,753,1,1,11,70.78333,393000,39273,255,4,241,284,162,109,85,0,1,0,1,0,0,0,0,0,0,258,4,40226
_STyJlQWZK8,99,3,6,20,77.35,0,185,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,189
qBwai1vls5k,1834,1,0,0,4.4666667,52400,4052,27,0,77,114,72,31,40,0,1,0,0,0,0,0,0,0,0,28,0,4416
PhKj-cfeJ04,79,0,0,0,61.316666,37500000,808508,3308,0,2292,1932,809,777,671,5,6,2,1,0,0,0,0,0,0,3322,0,816619
DLyN3m088sM,1255,0,0,0,26.083334,37500000,3980995,0,0,31103,28427,10100,9281,5644,0,0,0,0,0,0,0,0,0,0,0,0,4080637
gbcGk-xYG_M,58,0,0,0,3.7833333,50700000,1631895,32169,653,12283,10513,2811,4319,2922,71,37,13,35,16,1,1,0,0,0,32403,656,1672219
3ncyPYGo2Ag,29,3,7,18,97.833336,0,190103,1393,30,3523,4904,1314,2662,1283,15,25,11,11,3,1,0,0,0,0,1466,31,206708
tOGZtwFyvn0,779,1,0,6,243.78334,3410000,942807,10902,135,245,267,74,108,59,3,0,3,0,0,0,0,0,0,0,10908,135,943707
2uZWXWPgEKE,1166,2,42,19,67.51667,100000,1743,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1744
KWxZf5K6OK4,1138,2,0,0,243.05,3410000,219056,2616,64,1697,4386,2992,2595,2018,14,27,18,18,15,0,1,-1,0,0,2718,64,235279
X0PAW3BiKEQ,1846,0,1,0,2.2833333,52400,134477,809,19,556,809,645,233,347,5,6,3,1,2,0,0,1,0,0,829,20,137330
6eVUMlklRkY,286,0,0,0,55.666668,37500000,3718639,11011,0,4736,4432,1670,1932,974,8,5,2,2,4,0,0,0,0,0,11038,0,3736445
0wgdSGXwnPc,185,0,0,0,65.13333,393000,1647,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,1650
BK0KlT3TtV0,3341,0,0,0,3.5833333,50700000,880098,10059,397,32,36,7,11,14,2,0,0,0,0,0,0,0,0,0,10062,397,880222
fT2PH-13uto,2704,0,0,0,51.3,37500000,196941778,211429,0,16826,13726,5258,5109,4645,32,23,5,7,2,0,0,0,0,0,211520,0,196996956
-6kIfHGFhi4,32,2,50,21,65.71667,100000,30377,407,16,1012,1567,586,623,159,14,16,8,7,1,0,1,0,0,0,459,17,34932
2BRLbiAA6Ys,1843,0,0,0,1.8833333,52400,732,2,0,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,2,0,745
j9sUO5aNdtU,396,2,53,21,80.433334,100000,54011,545,18,56,60,15,14,2,2,0,0,0,0,0,0,0,0,0,547,18,54167
Bcr40rALH3o,1896,0,0,0,3.15,3210000,42452,855,43,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,855,43,42458
hXT_DF1jlX4,89,4,8,20,103.01667,0,251,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,253
3xOFVWMuam0,67,0,0,0,33.7,0,14274,157,5,24,22,3,7,3,0,0,0,0,0,0,0,0,0,0,157,5,14360
jQA4cNwO9Hw,98,0,0,0,76.21667,393000,631,25,3,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,25,3,642
igd0YreDGnY,1158,2,18,15,125.3,1710000,5385532,22559,705,131967,211360,87081,129084,45725,373,716,317,447,112,9,14,7,6,2,24654,745,6021397
dL49TZXOHbA,328,0,0,0,73.95,100000,446,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,446
dDwZ9k23ZwU,2622,0,0,0,2.25,37500000,427396526,577905,0,127623,161667,40469,63035,33805,372,485,137,221,79,0,0,0,0,0,579568,0,427938111
CHevOEGP2FQ,1343,0,0,0,212.76666,3410000,1377688,12111,221,3363,2649,671,884,449,26,21,5,6,4,0,0,0,0,0,12189,221,1387789
zOWT_rKJEa0,617,0,0,0,1.35,3210000,222939,10227,662,1085,2780,1373,431,212,3,3,3,2,1,0,0,0,0,0,10240,662,229060
b48utMt8mUw,2390,0,0,0,0.8666667,8220000,46917,1092,52,11,4,3,-1,1,1,0,0,0,0,0,0,0,0,0,1095,52,46943
X7b0QhNuw24,498,0,0,0,74.55,100000,2254,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2254
sA-z-ZP0yME,107,0,0,0,73.88333,393000,511,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,512
75b_9ktJNPI,1535,1,0,0,4.983333,52400,213105,1548,253,3056,4467,2411,2014,2340,20,30,15,14,15,3,5,5,1,3,1662,271,229674
F6c4ojn52ak,384,2,9,14,85.433334,393000,12813,127,4,406,389,260,120,148,2,2,2,1,0,0,0,0,0,0,134,4,14241
0KlNXyfzgqI,256,0,0,0,529.38336,393000,1530,53,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,13,1532
Mv6NSZPTrRo,1474,0,0,0,45.15,37500000,4276898,7677,0,2432,2037,988,965,977,6,4,3,5,4,0,0,0,0,0,7703,0,4285997
4JiomEOYBaY,51,3,7,16,62.833332,0,97002,707,9,3025,2032,319,975,304,5,9,0,6,0,0,0,0,0,0,728,9,104498
wOgoxEjpjwY,103,3,6,21,113.166664,0,6015,55,8,231,211,66,43,31,1,0,1,0,0,0,-1,0,0,0,57,7,6634
Z4TRvAfoQ5c,90,3,6,21,66.65,0,303,12,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,12,1,304
MK8NphFMu7U,1394,0,0,0,217.7,3410000,6438519,58459,703,6013,3967,1298,1445,593,58,34,13,12,4,0,1,0,0,0,58620,702,6455465
aNpEcqQaA0A,102,0,0,0,61.2,37500000,579769,2295,0,707,633,197,146,210,0,1,1,-1,0,0,0,0,0,0,2296,0,582138
vCDJew2Qwas,2270,0,0,0,2.4833333,297000,34582,240,29,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,240,29,34589
uxtRYpvJKRc,2089,0,0,0,212.33333,3410000,4683949,14788,266,980,694,195,213,141,7,5,2,2,1,0,0,0,0,0,14809,267,4686913
CZNcVjG0tKY,163,0,0,0,3.9333334,50700000,2988411,91248,3260,5515,7130,2381,3336,2283,19,15,10,14,5,0,0,0,0,0,91324,3259,3014956
MwLxBOMgIn0,208,0,0,0,61.283333,37500000,308026,752,0,301,250,116,51,83,0,0,1,0,0,0,0,0,0,0,754,0,308957
laPE6qzcZII,2123,0,0,0,2.05,1710000,32107,80,0,9,4,2,1,0,0,0,0,0,0,0,0,0,0,0,80,0,32128
9-1ySd3FDNw,495,3,10,0,68.25,393000,28633,254,6,699,1170,633,402,383,6,5,4,5,1,0,0,0,0,0,276,6,32235
xVNbuktWusU,1878,0,0,0,0.53333336,37500000,1319585,0,0,1466,1219,684,319,554,0,0,0,0,0,0,0,0,0,0,0,0,1324797
r9cuP04gJOY,108,3,52,21,62.7,100000,13557,177,13,6,6,2,3,1,0,0,0,0,0,0,0,0,0,0,177,13,13581
BuU9FQWcxNA,2940,0,0,0,2.7,297000,377805,2946,304,77,70,37,23,25,3,0,0,0,1,0,0,0,0,0,2950,304,378101
pTP3L0-PRrw,181,0,0,0,530.73334,393000,2584,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,0,2585
h4cs52JLUVk,71,0,0,0,41.516666,0,21037,316,11,120,125,47,48,47,2,1,0,0,0,0,0,0,0,0,321,11,21574
JE1mVdAbgAk,261,0,0,0,71.86667,100000,684,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,685
VTIQUsw_22U,258,0,0,0,29.65,37500000,1618082,5248,0,6162,6146,1934,2369,1507,16,24,7,9,2,0,0,0,0,0,5322,0,1641465
Xc2J10HkMz4,108,0,0,16,2.6833334,0,205,7,1,2,3,4,1,0,1,1,0,0,0,0,0,0,0,0,9,1,215
soV73Y5o2OE,1096,1,0,0,2.5166667,52400,89256,371,11,1128,1753,1003,787,703,3,4,-1,2,1,0,0,0,0,0,382,11,95141
jZfKww7_5Uw,1511,1,5,4,1.9333333,1710000,85707,297,17,97,82,29,28,20,0,0,0,0,0,0,0,0,0,0,297,17,86007
xuyKDhvR_q8,109,0,0,0,486.21667,3410000,31331,430,7,14,12,5,3,3,0,0,0,0,0,0,0,0,0,0,430,7,31385
RHNcF7ZumV0,84,0,0,0,67.38333,393000,514,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,515
0nVGm_SXCKk,432,1,8,7,3.2,1710000,79262,605,44,663,691,265,311,134,7,5,1,5,0,0,0,0,0,1,624,45,81608
qiDOKFs0pSQ,3195,0,0,0,4.116667,3210000,130807,1278,97,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1279,97,130821
0dIDNadD57w,149,0,0,0,3.9833333,50700000,1650042,41938,1706,5214,5203,1868,1875,1889,75,62,27,30,20,0,-4,0,-2,0,42203,1700,1669974
jvUxQp3bBls,1123,0,0,0,1.9,3210000,34171,814,33,7,7,0,1,2,0,0,0,0,0,0,0,0,0,0,814,33,34191
ExiPn2jE4Gk,3170,0,0,0,7.6666665,3210000,171974,1000,95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,95,171977
SPUJIbXN0WY,5361,0,0,0,3.55,3210000,111597582,353669,13492,20565,23781,9244,8805,6457,118,129,31,44,40,2,1,0,0,1,354150,13497,111681928
jCDUyzpNJQU,112,0,2,4,1.0,1710000,12879,429,63,45,60,12,25,10,2,1,0,0,0,0,0,0,0,0,432,63,13068
3TqGEbROFd4,2753,0,0,0,3.6166666,50700000,65076951,381161,9171,46870,48776,13428,20036,18155,774,714,197,369,287,3,-1,2,1,1,384209,9183,65266038
5zuZ4qrLQ40,751,0,0,0,241.03334,3410000,75626,1495,48,99,53,23,32,20,1,3,0,0,1,0,0,0,0,0,1502,46,75929
9DLYjqF01O8,221,0,0,0,3.2333333,297000,61505,2200,184,257,208,70,70,109,9,11,1,5,2,0,1,1,0,0,2236,186,62418
IiTcrtr0i6E,174,0,0,0,59.783333,37500000,1409720,3106,0,3389,2852,1244,1091,753,8,1,0,2,0,0,0,0,0,0,3121,0,1421109
wAuW7Jq5b0s,1516,0,0,0,2.45,50700000,1767228,74718,2648,21,12,7,3,5,0,-1,0,0,1,0,0,0,0,0,74718,2648,1767287
GCxFfTI81Ks,1752,0,0,0,4.1833334,50700000,1973426,37710,1026,248,240,90,96,71,1,2,1,1,3,0,0,0,0,0,37718,1026,1974377
EmLvR-E9JTY,49,0,0,0,62.433334,37500000,956009,3095,0,4226,3051,1275,1351,1077,1,5,-1,1,1,0,0,0,0,0,3105,0,969381
gyVejohN4-g,41,2,48,21,63.6,100000,31740,477,13,216,217,42,42,16,2,8,1,0,0,0,0,0,0,0,488,13,32350
DrIhXlWbntU,14,3,18,13,67.13333,393000,6861,88,4,70,56,21,5,2,0,0,0,0,0,0,0,0,0,0,88,4,7027
D0NgQoRJkOU,142,0,1,0,524.5,393000,2925,68,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2936
F-PjKpljvtA,345,0,0,0,80.6,100000,660,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,660
Gp3iIJ5dXso,1502,2,18,18,183.38333,1710000,4274198,19165,1206,21210,24813,11432,15884,6219,103,135,83,82,23,14,5,3,3,0,19635,1233,4362026
_pX7ysCB-sA,374,3,23,17,151.35,413000,254958,1380,88,88,81,57,68,26,0,0,0,1,0,0,0,0,0,0,1382,88,255301
ptRV62RwP7c,596,0,0,0,76.333336,0,1604,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1605
1nk6D4VUiAY,80,3,49,21,51.75,100000,7873,133,14,16,2,3,4,1,0,0,0,0,0,0,0,0,0,0,133,14,7902
9AwOoNBSS84,10,2,4,16,714.95,0,4965,87,4,89,77,45,34,26,2,2,1,0,0,0,0,0,0,0,92,4,5251
x4kW-HmBFDY,1882,0,0,0,3.2666667,52400,24653,311,47,91,187,139,82,66,0,3,4,1,0,0,1,0,0,0,323,48,25330
vTsbDIgKoM4,1500,0,0,0,1.8833333,37500000,5215169,12162,0,1678,1506,700,433,624,4,2,0,2,0,0,0,0,0,0,12172,0,5221711
KLc4AVD3YeE,49,3,7,20,63.7,0,18682,523,7,306,205,61,90,81,1,0,0,0,0,0,0,0,0,0,525,7,19544
598rg-4HMBU,418,3,54,15,73.88333,100000,19723,264,15,19,16,7,5,2,0,1,0,0,0,0,0,0,0,0,265,15,19783
8T0eZ6wkcko,759,1,4,3,3.95,1710000,62329,310,20,426,412,172,153,117,3,0,0,1,1,0,0,0,0,0,315,20,63781
NP4kwI_phnA,943,0,0,0,9.55,50700000,1003604,30748,1442,24,26,6,10,11,0,-1,0,0,-1,-1,0,0,0,0,30746,1441,1003705
KVVwQHxtcHQ,1796,0,0,0,24.166666,1710000,370865,483,0,37,24,4,9,6,0,0,0,0,0,0,0,0,0,0,483,0,370966
OGbmZqa2EJ8,1108,2,32,18,62.45,100000,269,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,271
umIf7rgwE-E,3606,0,0,0,1.05,8220000,124334,1353,234,63,32,1,1,2,2,0,0,0,0,0,0,0,0,0,1355,234,124437
48pE-o32snc,1322,0,0,0,3.1333334,37500000,6146137,9608,0,4876,4455,2065,1905,1773,6,7,2,4,1,0,0,0,0,0,9634,0,6165682
2qhWF8NhVGk,1936,0,0,0,3.2833333,3210000,263074,1662,73,7,9,1,1,1,0,0,0,0,0,0,0,0,0,0,1662,73,263094
AQcFza4UGaw,588,0,0,0,152.18333,3410000,73632,1246,22,6,2,2,2,1,0,0,-1,0,0,0,0,0,0,0,1246,22,73650
2DNiH_Tqs9o,23,3,7,21,685.93335,0,399725,1663,35,28564,27503,4723,10500,5824,89,100,7,32,10,1,4,0,1,0,1936,42,489421
MVrUa7TiFrs,1909,0,1,0,3.1833334,52400,14626,96,2,803,3103,1743,1763,977,16,50,26,21,8,1,2,0,0,0,231,6,24014
NnwvVbd4oL8,6,2,14,13,64.083336,393000,1598,26,2,364,156,33,16,17,2,0,0,0,0,0,0,0,0,0,28,2,2196
3_mpQPJCgGY,133,0,0,0,67.86667,393000,1082,29,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,1084
1Z3cGRDotQM,60,0,0,0,523.2,393000,899,48,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,1,901
9BguWr0E_Hw,1135,1,6,1,4.0666666,1710000,139479,490,28,258,269,84,74,60,0,0,3,3,0,1,0,1,0,0,497,30,140335
9BguWr0E_Hw,1135,1,6,1,4.0666666,1710000,139479,490,28,258,269,84,74,60,0,0,3,3,0,1,0,1,0,0,497,30,140335
lTNZrlIT3gs,95,3,0,20,73.9,0,479,5,1,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,5,1,488
M1jP4iYyUok,2684,0,0,0,8.883333,50700000,1084788,19813,790,47,44,11,22,25,0,-1,1,-1,0,0,0,0,0,0,19812,790,1084975
Q4LncIkxER8,1122,2,32,18,65.433334,100000,325,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,327
sGOftsK4YC8,1831,0,0,0,1.8,37500000,33706598,69421,0,7264,7242,2017,4887,2025,8,16,-1,11,7,0,0,0,0,0,69477,0,33736188
BywDOO99Ia0,755,0,0,0,241.18333,3410000,7724527,47244,828,7661,5946,1972,3082,1474,51,45,12,28,10,0,-1,0,0,0,47433,827,7751388
Nx-DvH41Tjo,1482,0,10,13,2.7,3210000,18811339,36377,863,105700,200166,94317,74045,35081,216,264,111,123,47,3,2,3,2,1,37216,876,19353940
U1_0b7CkucA,905,0,0,0,4.0666666,50700000,20298978,496656,11201,3162,2796,772,979,717,27,23,13,16,6,1,-1,0,-1,0,496767,11201,20309541
FWX7zB9Mm9Q,4443,0,0,0,0.38333333,3210000,1895217,291,17,78,79,41,31,29,0,0,0,0,0,0,0,0,0,0,291,17,1895528
2m7zcqq-pyI,1476,0,0,0,54.683334,37500000,1861777,4076,0,3441,2903,1482,1266,1084,12,8,6,8,2,0,0,0,0,0,4120,0,1874163
Te02938-_8s,243,0,0,0,69.53333,393000,2142,46,2,1,2,0,1,2,0,1,0,0,0,0,0,0,0,0,47,2,2149
OcEk-lr4qT4,5,3,7,18,104.05,0,61532,254,22,20845,12448,2273,4990,3368,75,26,4,16,6,-1,4,0,0,0,392,25,110850
lZVx4jJPT5I,1873,0,1,0,3.0166667,52400,10100,64,2,42,79,41,28,18,0,0,0,0,0,0,0,0,0,0,64,2,10326
QNTW2iUVD_Q,4804,1,6,8,0.98333335,1710000,14764633,9592,0,6268,9420,3027,2786,3255,2,2,1,1,5,0,0,0,0,0,9608,0,14798328
DSCqbqjeyWE,182,0,0,0,60.466667,37500000,457001,1187,0,989,1202,516,459,486,4,5,2,3,1,0,0,0,0,0,1208,0,462020
4PZbil07V9M,23,1,21,12,5.0,8220000,44672,1444,138,615,898,395,466,293,10,11,1,8,2,3,0,0,1,0,1481,142,47718
7AhnhxgCHHE,14,2,4,16,98.566666,0,2012,44,7,250,265,102,127,84,3,3,1,0,0,0,2,0,0,0,52,9,2954
jOVHfuJA1OI,1371,0,0,0,222.43333,3410000,963167,5660,0,1132,650,249,192,108,4,0,1,1,2,0,0,0,0,0,5668,0,966036
H6x7ksJjdEE,512,0,0,0,78.73333,100000,986,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,986
YNS4Kell0vo,94,3,6,21,52.0,0,100,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,103
Dt-iUwK_DmA,8,2,3,0,41.633335,0,57265,664,11,5510,7453,2602,3189,969,49,80,35,28,14,2,-1,0,0,0,896,13,79782
Q2T8uBzD6uM,94,3,52,21,58.566666,100000,15036,179,7,19,35,9,17,6,0,0,1,0,0,0,0,0,0,0,180,7,15132
SrTCqo-N_ug,26,1,6,6,3.0333333,1710000,43485,341,29,1135,1294,489,510,276,14,19,2,4,3,1,0,0,0,0,389,30,47674
87rkdhVwE74,380,2,52,21,81.6,100000,45796,443,17,29,56,25,27,8,0,1,0,0,0,0,0,0,0,0,444,17,45960
QvMF8bgKGq0,1668,0,0,0,2.5166667,37500000,32434179,91179,0,17805,21742,4290,9249,7291,54,87,12,38,15,0,0,0,0,0,91459,0,32516665
vnQOWbIPB2Q,52,2,50,21,62.833332,100000,20852,341,10,54,49,16,18,5,0,0,2,0,0,0,0,0,0,0,343,10,21009
3Q8gehGJ8Wk,3120,0,0,0,2.7666667,3210000,177280,1147,45,2,6,3,0,1,0,0,0,0,0,0,0,0,0,0,1147,45,177300
gqo3chyRj-8,2884,0,0,0,2.0833333,297000,49657,215,30,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,215,30,49672
