video_id,view_22,like_22,subscriber_count,comment_22,view_23,like_23,comment_23,view_24,like_24,comment_24,view_24_23,like_24_23,comment_24_23,view_25_9,like_25_9,comment_25_9,view_25_17,like_25_17,comment_25_17,view_26,like_26,comment_26
KgmFXye1FLc,476628,2743,3210000,72,476656,2744,72,476678,2744,72,476690,2744,72,476710,2744,72,476716,2744,72,476735,2745,72
QCKyWT1hx_Y,48267,892,0,10,48938,901,10,49462,908,10,49581,908,11,49833,913,11,49941,915,11,50431,923,11
fSG2tPsqNX4,505,28,393000,2,506,28,2,506,28,2,506,28,2,507,28,2,507,28,2,508,28,2
NsX3tYbai1Q,3733971,19835,1710000,419,3754914,20008,419,3778343,20143,419,3789923,20224,419,3800584,20292,419,3807610,20339,419,3818977,20416,419
DzdxeYVOxDI,7015,220,0,11,7538,235,11,7862,239,11,7954,239,11,8134,242,11,8188,243,11,8469,253,11
ymjNGjuBCTo,71224465,568724,50700000,12409,71288953,568987,12415,71361234,569197,12415,71387360,569266,12415,71417500,569355,12417,71436849,569402,12416,71481937,569565,12417
n_gRxuC4c9Y,349015,1052,3410000,25,349161,1052,25,349260,1052,25,349293,1052,25,349342,1052,25,349363,1052,25,349478,1053,25
Dci9eOvASvM,27528,325,100000,23,27591,326,23,27636,326,23,27659,326,23,27683,327,23,27699,327,23,27734,327,23
DrkSgzSY7gE,14432,268,100000,15,14593,269,15,14789,270,15,14870,271,15,14952,271,15,14982,273,15,15064,274,15
MwLxBOMgIn0,308026,752,37500000,0,308327,752,0,308577,752,0,308693,753,0,308744,753,0,308827,753,0,308957,754,0
BMI6-uooPMU,343092,3538,3410000,41,343209,3539,41,343340,3539,41,343381,3542,41,343417,3543,41,343442,3544,41,343529,3543,41
nea5cs_ItyE,3983188,19198,0,317,5088656,23817,379,7079035,31190,523,7698101,32622,555,8654107,35845,596,9116367,36739,619,9682334,38738,650
rscp3l2_5cM,503,18,393000,0,503,18,0,503,18,0,503,18,0,503,18,0,503,18,0,505,18,0
dR-nVkJB0p8,1338161,3832,1710000,0,1339674,3837,0,1341065,3839,0,1341304,3842,0,1341858,3842,0,1342078,3842,0,1342861,3847,0
2Fk2bEaUapY,93151,1086,3210000,65,93157,1086,65,93163,1086,65,93163,1086,65,93164,1086,65,93168,1087,65,93168,1087,65
dHtLTb9LKT8,13295,86,0,4,13563,86,4,13725,86,4,13762,86,4,13791,86,4,13806,86,4,13831,86,4
X5yAcZrnZz4,14211,173,393000,7,14212,173,7,14212,173,7,14212,173,7,14212,173,7,14212,173,7,14212,173,7
djsmXeQodfc,665,9,0,1,666,9,1,666,9,1,667,9,1,667,9,1,667,9,1,667,9,1
1uIC6cSEsJ0,431823,1954,1710000,35,433655,1964,35,435199,1977,35,435681,1978,35,436177,1983,35,436412,1984,35,436897,1986,35
D8X1cJeWbC0,23890,212,0,7,24385,212,7,24883,213,8,24967,214,9,25146,215,9,25230,216,9,25359,218,9
magGt0l4RLk,143597,521,0,15,163505,565,15,185311,607,18,189063,618,19,197909,645,21,201335,653,21,207927,674,21
9dEkBFPP5io,21017,37,1710000,0,21024,37,0,21033,37,0,21036,37,0,21037,37,0,21038,37,0,21044,37,0
H-ZdkAu9-Vk,1172003,6100,3410000,117,1175143,6116,117,1177389,6129,117,1177845,6133,118,1178499,6136,118,1178912,6136,118,1180236,6142,118
IQvzmANpc7w,1059,8,100000,2,1059,8,2,1059,8,2,1059,8,2,1059,8,2,1059,8,2,1059,8,2
9AwOoNBSS84,4965,87,0,4,5054,89,4,5131,91,4,5176,92,4,5210,92,4,5236,92,4,5251,92,4
iKGYsd02DeI,137522,758,1710000,38,138705,758,38,140142,761,38,140781,762,38,141612,763,38,141854,763,38,142377,767,38
l5uYhajbd_4,73287,713,3410000,23,73293,712,23,73307,712,23,73312,713,23,73314,713,23,73317,713,23,73334,714,23
P-JNc3tYNzA,223228,566,1710000,0,223258,566,0,223279,566,0,223286,566,0,223296,566,0,223300,566,0,223310,566,0
9JrO37JPJqE,1619,21,52400,0,1624,21,0,1644,22,0,1652,22,0,1677,22,0,1680,22,0,1691,22,0
50hETgT5LrA,564,28,393000,4,576,28,4,586,28,4,592,28,4,596,28,4,603,28,4,606,28,4
UpRcApFtZLw,35966,1075,297000,74,36017,1074,74,36058,1075,74,36078,1077,74,36099,1077,74,36122,1079,74,36165,1079,74
KBnQDbDNKK8,1973,44,393000,0,1973,44,0,1973,44,0,1973,44,0,1973,44,0,1973,44,0,1973,44,0
BebyDrQ4X0k,21315,120,413000,22,21323,120,22,21326,120,22,21332,120,22,21335,120,22,21338,120,22,21342,120,22
i0qSIhvUNEg,68000,85,52400,8,69137,88,8,71311,88,8,72653,88,8,73459,90,8,74104,90,8,74606,90,8
zz2X8xgGQxA,18325,135,297000,19,18350,135,19,18365,135,19,18369,135,19,18375,135,19,18379,135,19,18394,135,19
fP-M5kT-dYI,4560,42,52400,3,4630,42,3,4725,43,3,4768,44,3,4811,45,3,4840,45,3,4869,45,3
4R1gXUEVauo,12733,131,393000,2,12751,131,2,12769,131,2,12770,131,2,12773,131,2,12778,131,2,12795,132,2
4R1gXUEVauo,12733,131,393000,2,12751,131,2,12769,131,2,12770,131,2,12773,131,2,12778,131,2,12795,132,2
vWKzKPWAT9k,50451,870,8220000,71,50461,871,71,50469,871,71,50474,871,71,50475,871,71,50478,871,71,50489,871,71
YFidjtmSFLA,112772,512,413000,25,114833,520,25,117907,531,25,119462,535,25,120268,537,25,121107,538,25,121564,542,25
wwGLsiCYUqI,65763,3092,3410000,25,65769,3092,25,65776,3092,25,65778,3091,25,65780,3090,25,65780,3090,25,65784,3090,25
mP1f3dj3yDY,21275,115,52400,7,21508,118,7,21950,119,7,22410,122,7,22668,127,7,22829,127,7,22956,129,7
8V1E_ZlWeLA,117108,4190,3410000,17,117117,4190,17,117121,4189,17,117124,4187,17,117126,4187,17,117127,4187,17,117134,4187,17
ExiPn2jE4Gk,171974,1000,3210000,95,171974,1000,95,171975,1000,95,171976,1000,95,171976,1000,95,171976,1000,95,171977,1000,95
WkfMYXKAW3k,22253,165,149000,0,72806,394,0,90855,464,0,99960,494,0,107993,533,0,113654,554,0,126603,633,0
FMyBJAZFiqI,4041066,41836,3210000,1474,4061564,42068,1481,4089373,42317,1486,4107732,42462,1489,4117863,42545,1492,4126413,42618,1494,4138070,42778,1500
iWZmdoY1aTE,375976817,2862070,50700000,92179,376038892,2862577,92185,376101251,2863022,92190,376121554,2863187,92187,376148607,2863403,92187,376165719,2863529,92189,376211477,2863970,92187
5o6r2C1uDUY,75733,185,0,8,77191,187,8,78425,188,8,78596,189,8,79067,190,8,79358,191,8,79807,191,8
fq6EmZTedww,1441114,2568,52400,50,1446926,2586,50,1458655,2604,50,1464530,2608,50,1470465,2612,50,1474357,2613,50,1477064,2614,50
Wv2rLZmbPMA,222913341,966764,50700000,20407,222958227,966992,20407,223000374,967174,20407,223012647,967234,20409,223029126,967327,20409,223037517,967354,20410,223068022,967516,20410
nEH7_2c644Q,36340021,151581,1710000,8410,36471867,152463,8430,36694828,153970,8476,36798735,154655,8495,36891257,155262,8515,36936831,155455,8522,36990582,155761,8533
sJLKdT5RVj8,2096998,3958,37500000,0,2112038,3985,0,2127233,4023,0,2131989,4029,0,2137270,4040,0,2140591,4046,0,2146929,4063,0
igd0YreDGnY,5385532,22559,1710000,705,5517499,22932,714,5728859,23648,728,5815940,23965,735,5945024,24412,741,5990749,24524,743,6021397,24654,745
wbsSY3YVHaU,19796704,0,37500000,0,19805832,0,0,19815920,0,0,19819357,0,0,19823341,0,0,19826569,0,0,19835632,0,0
sn7G0BHo4G0,16213,223,100000,17,16221,223,17,16227,222,17,16228,222,17,16231,222,17,16233,222,17,16239,222,17
CIOtY76fAWk,124888,279,52400,2,126187,282,2,128395,283,2,129710,284,2,130699,284,2,131538,284,2,132084,284,2
lsRQoftGFAM,81928,602,297000,53,81935,602,53,81943,602,53,81948,602,53,81952,602,53,81966,602,53,81973,602,53
nvVOPWuTMSg,443,21,393000,4,449,21,4,449,21,4,449,21,4,450,21,4,453,21,4,461,21,4
pSbDWcs9Emg,12841283,17439,37500000,0,12842998,17441,0,12844436,17443,0,12845063,17444,0,12845577,17444,0,12846186,17444,0,12847908,17445,0
xuyKDhvR_q8,31331,430,3410000,7,31345,430,7,31357,430,7,31362,430,7,31365,430,7,31368,430,7,31385,430,7
tz6sq1pJlqo,121143,1117,3410000,25,121148,1117,25,121150,1117,25,121150,1117,25,121150,1117,25,121150,1117,25,121153,1117,25
pK9DUvj5OiY,46592111,263415,1710000,19130,46854732,264998,19150,47213368,267327,19225,47388874,268428,19254,47553859,269446,19306,47640348,269793,19324,47735508,270268,19349
xvUvy-_oVl4,321625,1367,37500000,0,322508,1367,0,323273,1367,0,323639,1367,0,323901,1368,0,324205,1369,0,324792,1369,0
RY27-e6rDXk,1328,13,100000,2,1328,13,2,1328,13,2,1328,13,2,1328,13,2,1328,13,2,1328,13,2
DEm1WSfFhCk,18990,187,0,11,19016,187,11,19047,187,11,19054,187,11,19065,187,11,19070,188,11,19092,188,11
JcWIh8U5FJo,442070,4187,297000,221,442382,4193,221,442600,4197,221,442656,4197,221,442738,4198,221,442795,4198,221,442957,4201,221
l3l83C-we-k,30984870,83552,3210000,2952,31181316,84044,2958,31585214,84756,2972,31792832,85085,2991,31972641,85437,3000,32070921,85601,3002,32147793,85802,3004
T7TcqvjbbRw,57723,750,8220000,77,57728,750,77,57730,750,77,57730,750,77,57731,750,77,57732,750,77,57735,751,77
5RskV3WWm_U,238220,576,37500000,0,238338,576,0,238479,576,0,238514,576,0,238564,576,0,238614,577,0,238760,576,0
nc6BWIfvhWA,114150,746,1710000,55,116208,756,56,117944,764,57,118546,765,57,119248,768,57,119635,769,57,120305,776,57
T3pIg6yfV2c,23465,340,100000,15,23998,346,15,24768,351,15,24996,352,15,25343,354,15,25471,355,15,25819,357,15
qTs9kMRCgj4,2137,45,393000,2,2137,45,2,2137,45,2,2137,45,2,2137,45,2,2137,45,2,2137,45,2
I70PclRGjbo,63419,1483,8220000,196,63423,1483,196,63427,1483,196,63428,1483,196,63428,1483,196,63430,1483,196,63432,1483,196
rtEuk9gGx1Y,1365,23,52400,1,1368,23,1,1386,24,1,1387,24,1,1388,24,1,1390,24,1,1396,24,1
Bi4qt2EHj2M,154056,1207,1710000,139,154800,1212,139,155529,1225,140,155852,1229,140,156304,1231,140,156535,1232,140,156938,1238,140
DtmiEAer28k,346062,1122,37500000,0,346708,1123,0,347260,1123,0,347511,1123,0,347708,1123,0,347927,1124,0,348434,1125,0
Ir8iuRuW7WQ,315961,7540,3210000,310,316020,7540,310,316060,7540,310,316082,7540,310,316109,7540,310,316129,7540,310,316170,7542,310
kVcmbhmcnyw,14165,120,100000,4,14170,120,4,14174,120,4,14179,120,4,14183,120,4,14185,120,4,14186,120,4
sUi6VXGc47w,110267,2306,3210000,378,110282,2306,378,110289,2306,378,110293,2306,378,110297,2306,378,110300,2306,378,110309,2306,378
pdYobgz44ck,241059,847,37500000,0,243143,853,0,244972,856,0,245816,855,0,246443,859,0,247059,861,0,248425,862,0
LmEyhK90DoM,14407,212,0,10,14453,212,10,14486,212,10,14500,212,10,14516,212,10,14526,213,10,14563,213,10
T_X2TEBCZIg,709,32,393000,0,709,32,0,709,32,0,709,32,0,709,32,0,709,32,0,709,32,0
vWHzupRyiOg,2319,33,0,2,2326,34,2,2331,34,2,2331,34,2,2331,34,2,2332,34,2,2340,34,2
YKnsDVnOO-8,48018465,109544,37500000,0,48052129,109669,0,48085241,109777,0,48096818,109820,0,48116731,109895,0,48131766,109946,0,48171039,110069,0
3TVTDTCecL0,11664,191,0,6,11705,192,6,11759,194,6,11777,194,6,11791,195,6,11800,196,6,11823,195,6
xS4hAxOuxfA,594453,3890,37500000,0,601619,3921,0,608463,3943,0,610607,3953,0,613487,3966,0,615617,3976,0,621647,4000,0
aR875ZLc8aI,115748473,245286,37500000,0,115836275,245493,0,115924276,245793,0,115943923,245857,0,115983779,246007,0,116002752,246048,0,116073367,246318,0
UqrgeuU1te0,41983,300,0,16,43484,301,16,45558,303,17,46365,305,17,47492,306,17,48058,306,17,49179,307,17
k09nnGtmIdA,20344,314,0,5,23058,336,5,25278,359,5,25766,367,6,26773,385,6,27091,390,6,29269,426,6
rNvodCRDUx8,717452,6957,3410000,100,717967,6960,100,718593,6961,100,718852,6966,100,719040,6968,100,719114,6969,100,719389,6973,100
x4Vr5P5yF8Q,85405,673,3410000,24,85484,673,24,85561,673,24,85603,673,24,85651,673,24,85673,673,24,85795,673,24
MgimGaJO3rY,521,7,0,0,570,7,0,641,7,0,700,8,0,733,8,0,772,8,0,868,9,0
Em-yxcCksJA,2524,20,52400,0,2532,20,0,2534,20,0,2534,20,0,2538,20,0,2540,20,0,2541,20,0
BYwTgtv7lz4,61714,1192,3410000,27,61737,1191,27,61750,1192,27,61762,1192,27,61767,1192,27,61772,1192,27,61789,1192,27
p_bedCKiq4c,5662,17,100000,0,5662,17,0,5662,17,0,5662,17,0,5662,17,0,5662,17,0,5662,17,0
un8eixtr7h8,715,12,100000,1,715,12,1,715,12,1,715,12,1,715,12,1,715,12,1,715,12,1
CcwZmGS-YoU,116948,1081,3410000,27,116990,1080,27,117014,1081,27,117022,1081,27,117035,1082,27,117041,1082,27,117063,1082,27
FZ94VyZKQHw,20073,862,3210000,100,20077,862,100,20082,862,100,20084,862,100,20084,862,100,20086,862,100,20091,862,100
fWNwEWhmyZU,663522,801,52400,20,667811,810,20,676342,821,20,680455,824,20,684827,833,20,687491,837,20,689378,837,20
94MHIeeGwys,37723546,731261,3210000,10256,37727749,731313,10259,37731995,731357,10257,37733384,731379,10257,37734973,731399,10257,37736285,731406,10257,37739696,731440,10260
66GAqh9B8ac,6703454,69509,3410000,979,6708037,69534,979,6712161,69561,980,6713689,69576,981,6715344,69583,981,6716462,69590,981,6719966,69613,984
T-tuoXhF0KE,198607,1733,3410000,22,198619,1734,22,198627,1734,22,198630,1734,22,198633,1734,22,198636,1734,22,198640,1734,22
mqjoCX4OU0w,1233089,34005,50700000,1463,1239479,34039,1462,1244854,34071,1463,1246472,34083,1463,1248832,34104,1463,1250482,34114,1463,1254682,34141,1464
5Pz1D1w3h-s,234,1,100000,0,234,1,0,235,1,0,235,1,0,235,1,0,235,1,0,235,1,0
lQzFlGE9LtE,71829,718,3410000,15,71829,718,15,71831,718,15,71831,718,15,71831,718,15,71831,718,15,71833,718,15
wjFlV8GvU6I,784299,23061,50700000,563,784308,23061,563,784316,23060,563,784320,23060,563,784320,23060,563,784322,23060,563,784325,23060,563
uc-CzXQJg8Y,28080925,274589,50700000,7576,28082805,274611,7581,28084419,274630,7583,28085009,274640,7583,28085588,274643,7583,28086218,274649,7583,28087683,274672,7586
2N30P5rPuQU,1543,21,393000,2,1544,21,2,1544,21,2,1544,21,2,1544,21,2,1544,21,2,1544,21,2
VcetObMdVyM,163079,4486,3210000,340,166151,4505,340,171950,4541,341,174486,4555,341,176319,4565,341,177352,4573,341,178285,4581,341
xvHWa8vdMGQ,1214,10,52400,2,1216,10,2,1224,10,2,1230,10,2,1234,10,2,1234,10,2,1238,10,2
imzV51qwZkU,72025,404,0,7,72116,404,7,72219,403,7,72260,402,7,72290,403,7,72311,403,7,72328,403,7
3XJrKNIWO20,240210,2711,3410000,58,240589,2714,59,240849,2714,59,240943,2714,59,241026,2714,59,241113,2713,59,241357,2713,59
kedr2WApjWg,2376604,2422,3210000,365,2376609,2422,365,2376615,2422,365,2376618,2422,365,2376624,2422,365,2376628,2422,365,2376635,2422,365
0WK8Gk5hZvs,3445,32,0,5,3454,32,5,3458,32,5,3461,32,5,3463,32,5,3464,32,5,3467,32,5
MMM1ZcuCER8,25955,1160,3210000,33,26621,1184,33,27119,1197,33,27309,1202,33,27512,1209,33,27665,1214,33,27973,1229,33
8vYORiRZddE,10442,164,100000,3,10455,164,3,10470,164,3,10478,164,3,10482,164,3,10483,164,3,10486,164,3
R6ixSKc1hi4,31168,282,100000,20,31227,282,20,31264,282,20,31274,282,20,31290,282,20,31295,282,20,31307,282,20
plaIQJWaum0,49291,3767,8220000,307,59849,4000,316,74035,4214,328,82164,4319,332,88724,4458,341,93432,4529,347,100886,4708,346
n65JBcDUvW4,2851506,15475,3410000,296,2853301,15487,297,2854838,15498,297,2855240,15502,297,2855713,15509,297,2856019,15511,297,2856886,15514,297
Qc2pBTfZODM,94899,666,3410000,25,94900,666,25,94901,666,25,94901,666,25,94904,666,25,94904,666,25,94905,666,25
FmzgfiMtxKs,687,16,6190,0,689,16,0,693,16,0,696,16,0,699,16,0,701,16,0,702,16,0
YUiwXUAx8jc,168748,1491,3410000,30,169084,1494,30,169423,1495,30,169595,1497,30,169701,1498,30,169842,1499,30,169996,1501,30
dgQjAL6Nfgo,467132,161,3210000,16,467132,161,16,467132,161,16,467132,161,16,467132,161,16,467132,161,16,467132,161,16
jIyVB1b2aBs,5923546,10144,3210000,245,5966508,10215,245,6038209,10309,246,6076164,10340,248,6105002,10374,251,6121772,10388,252,6135641,10417,254
0VCUfz_6cdo,8773,84,0,7,8824,84,7,8889,84,7,8920,85,7,8961,85,7,8980,87,7,8998,88,7
CfkxLRuSteI,67624211,1331825,50700000,28368,67631376,1331887,28368,67638609,1331948,28365,67641303,1331974,28365,67644535,1332006,28364,67647157,1332034,28365,67652958,1332105,28364
hV29ECrWPkc,213519,135,3210000,13,213519,135,13,213519,135,13,213519,135,13,213519,135,13,213519,135,13,213520,135,13
F8kdw08Ngi8,19540,198,297000,21,19544,198,21,19545,198,21,19546,198,21,19547,198,21,19548,198,21,19550,198,21
vmZyMaOcSBg,319,5,0,2,319,5,2,323,5,2,323,5,2,323,5,2,323,5,2,324,5,2
1yKobpn3XXE,21046,283,100000,19,21050,283,19,21055,284,19,21058,285,19,21061,285,19,21061,285,19,21065,285,19
tamy_K2jmW0,775807,5348,297000,190,780123,5383,190,785207,5429,190,787400,5445,190,789059,5463,190,790381,5471,191,792138,5484,191
OcEk-lr4qT4,61532,254,0,22,82377,329,21,94825,355,25,97098,359,25,102088,375,25,105456,381,25,110850,392,25
ZMi6QqimhsQ,53205,284,0,10,53849,285,10,54233,286,10,54322,287,10,54450,286,10,54559,286,10,54717,286,10
UFuRXbfxboY,4390741,8833,37500000,0,4394381,8840,0,4399566,8850,0,4401618,8854,0,4403647,8862,0,4405567,8868,0,4407949,8877,0
KkYj0XyQlYs,75116,657,3410000,26,75170,658,26,75211,658,26,75231,658,26,75263,659,26,75274,659,26,75326,659,26
S-gxNYXogKU,13405781,123438,3410000,2224,13464069,124000,2235,13515169,124395,2242,13533192,124525,2243,13558381,124751,2248,13574365,124868,2250,13620020,125200,2254
2yxpKlgFX_k,399284,1161,37500000,0,400040,1162,0,400503,1162,0,400773,1162,0,400914,1164,0,401152,1164,0,401582,1165,0
i3oqLv-9iaw,515,7,100000,0,515,7,0,516,7,0,516,7,0,516,7,0,517,7,0,517,7,0
81bkMBKWL4o,5159150,123485,50700000,3504,5171425,123591,3506,5182098,123662,3505,5184687,123682,3507,5188908,123718,3507,5192376,123739,3508,5200217,123804,3508
P49QKYRt06U,498285498,1729636,37500000,0,498488995,1730417,0,498691589,1731250,0,498731710,1731427,0,498817409,1731793,0,498855031,1731879,0,499006481,1732591,0
bRE3t0qvDTE,308745096,499493,37500000,0,308797773,499679,0,308857057,499898,0,308868313,499947,0,308895144,500080,0,308915541,500129,0,308975066,500377,0
bQwY5gi9rF0,60628,102,3210000,15,60628,102,15,60628,102,15,60628,102,15,60628,102,15,60629,102,15,60629,102,15
2JWEuLg3dvo,6255,59,297000,9,6255,59,9,6256,59,9,6256,59,9,6256,59,9,6256,59,9,6257,59,9
3iE0DuQzMV0,49185,309,1710000,38,49285,310,38,49407,310,38,49454,311,38,49512,311,38,49526,311,38,49580,312,38
7yxt50V67sM,62560,2810,3210000,447,62563,2810,447,62566,2810,447,62570,2810,447,62570,2810,447,62570,2810,447,62573,2810,447
ZBlhXryUENA,577868,18862,50700000,1218,580539,18893,1218,582943,18921,1218,583656,18929,1218,584586,18949,1218,585477,18963,1218,587337,18987,1218
wXEBjlfWqEc,181567,1257,413000,86,181897,1260,86,182178,1260,86,182240,1260,86,182386,1263,86,182497,1264,86,182755,1267,86
qyGUhTPjBao,836,42,393000,2,837,42,2,837,42,2,837,42,2,837,42,2,837,42,2,837,42,2
JE1mVdAbgAk,684,9,100000,2,684,9,2,685,9,2,685,9,2,685,9,2,685,9,2,685,9,2
WZ1ykdkDDPI,3061929,8227,37500000,0,3069668,8247,0,3077890,8261,0,3080347,8260,0,3083050,8274,0,3085403,8281,0,3090081,8286,0
993Mg5-a4TQ,189286,1995,50700000,157,189298,1995,157,189307,1995,157,189309,1995,157,189310,1995,157,189313,1995,157,189316,1996,157
zzed1s3Ue-k,76573,363,0,10,77527,366,10,78609,369,11,78905,374,11,79334,377,11,79621,377,11,80185,377,11
UBVP5V1UlUI,506105,2119,1710000,132,509163,2142,132,513086,2169,132,514936,2183,132,516841,2192,132,518025,2202,132,520009,2219,132
Xv4oBVBHoQA,291244,14644,50700000,0,291246,14645,0,291249,14644,0,291251,14644,0,291255,14644,0,291256,14644,0,291259,14644,0
Q_yuO8UNGmY,32389701,673005,50700000,23280,33651717,684214,23762,35475839,698497,24332,36127786,703594,24568,36949193,710572,24799,37420448,713713,24925,38068977,719440,25094
a8bOg1IOcBc,1510392,5135,3410000,116,1511289,5140,116,1512134,5146,116,1512451,5148,116,1512874,5151,116,1513040,5154,116,1513869,5161,116
B-jGgcnCryU,795,38,27300,0,807,38,0,830,39,0,837,39,0,850,39,0,851,39,0,859,39,0
Cu0V7fsY5xY,17276457,0,37500000,0,17280220,0,0,17283461,0,0,17284790,0,0,17285811,0,0,17286879,0,0,17289637,0,0
drYvUR6jCk0,2992652,86708,0,718,3121630,88663,734,3349704,91487,771,3424062,92690,789,3523469,93729,800,3540783,93866,801,3598263,94556,806
d_7vSr1kV00,6694822,10825,37500000,0,6695546,10825,0,6696126,10827,0,6696443,10827,0,6696643,10828,0,6696878,10829,0,6697263,10830,0
qQP9s8wkFlA,50689,265,413000,24,50721,265,24,50769,265,24,50787,265,24,50802,265,24,50821,265,24,50834,265,24
8PzNP1djnLw,372315,843,37500000,0,373020,844,0,373729,844,0,373948,844,0,374146,844,0,374359,845,0,374826,847,0
fMMJ5IIbHLw,143412203,150312,37500000,0,143426694,150325,0,143444913,150339,0,143450000,150348,0,143458273,150358,0,143463372,150360,0,143474523,150368,0
jCh6l3_OQsA,124503,1601,3410000,33,124670,1600,33,124827,1602,33,124876,1601,33,124965,1602,33,125012,1602,33,125203,1606,33
Bb3aBvvyU9M,7542,17,52400,0,7570,17,0,7613,17,0,7641,17,0,7648,17,0,7667,17,0,7680,17,0
Kp_DL9gYJS8,450,5,0,2,451,5,2,459,5,2,461,5,2,461,5,2,462,5,2,463,5,2
Wyicd4wqYdA,3064162,5531,52400,122,3073462,5543,122,3092395,5577,123,3099605,5588,123,3110672,5594,123,3116032,5598,123,3119869,5607,123
9Q7pnojsCew,43296082,117952,37500000,0,43323055,118008,0,43353960,118090,0,43360797,118111,0,43372006,118150,0,43380683,118167,0,43406708,118229,0
EJxp5eiPCw8,182234,66,1710000,0,182238,66,0,182240,66,0,182242,66,0,182249,66,0,182252,66,0,182256,66,0
chLPtnCBOGM,1573844,8108,37500000,0,1609792,8334,0,1651989,8628,0,1661136,8699,0,1681576,8796,0,1689731,8821,0,1722105,9041,0
DLFpR4gjS54,482620,1327,1710000,35,484288,1336,35,485852,1341,35,486396,1345,35,487015,1350,35,487545,1351,35,488173,1351,35
o-y72pziHu0,523,13,393000,0,523,13,0,523,13,0,523,13,0,523,13,0,523,13,0,523,13,0
U3DRrv6pAus,27208,49,100000,1,27208,49,1,27210,49,1,27211,49,1,27212,49,1,27212,49,1,27213,49,1
YSZsyc-K2Hk,57658,1425,297000,124,57966,1432,124,58240,1435,124,58335,1435,124,58457,1438,124,58528,1441,124,58731,1441,124
ghWdkoFHCRs,899,48,0,2,993,50,3,1103,51,3,1137,51,3,1175,51,3,1198,51,3,1232,51,3
lWDmSZ-8z7A,5876,44,52400,1,5905,44,1,5934,44,1,5949,44,1,5968,44,1,5989,45,1,6005,45,1
lbSOLBMUvIE,125138933,615872,3210000,20811,125205343,616325,20819,125274809,616773,20829,125303291,616958,20833,125332913,617162,20835,125350349,617327,20842,125397587,617740,20852
9OmsMwEyFjc,81981,1085,0,31,83280,1090,31,85315,1100,32,85815,1102,32,86701,1106,32,87307,1108,32,88296,1114,32
qhuGQp1AkjQ,320904482,0,37500000,0,320927664,0,0,320951034,0,0,320958233,0,0,320967868,0,0,320975065,0,0,320992603,0,0
k2KMnpD46jI,38471434,44161,37500000,0,38479694,44169,0,38487375,44178,0,38490563,44183,0,38493164,44185,0,38496272,44193,0,38502857,44202,0
ga_lC65wenE,53588,257,0,22,60111,278,21,65792,294,21,66921,295,21,68802,302,22,69789,301,23,71336,304,23
ItLlJo8Z3HM,8005806,16883,37500000,0,8006510,16883,0,8007176,16885,0,8007406,16885,0,8007673,16885,0,8007912,16885,0,8008484,16885,0
CZnVt3M46Ho,25497,160,297000,27,25498,160,27,25498,160,27,25498,160,27,25498,160,27,25499,160,27,25500,160,27
Lb-AikUyz8w,86173,137,52400,4,87441,139,4,89681,140,4,91089,141,4,92058,143,4,92918,144,4,93496,144,4
k_Ibvyi40fs,5212209,30028,3410000,512,5216489,30072,512,5219928,30098,512,5221084,30105,512,5222507,30114,513,5223234,30120,513,5226388,30138,514
5Bxnx_12yLY,294954,467,1710000,0,295601,469,0,296437,469,0,296715,469,0,296892,469,0,297058,470,0,297345,470,0
RjCdRJ7a8Vo,28744,255,0,10,28993,256,10,29187,257,10,29234,258,10,29318,258,10,29376,258,10,29493,259,10
NY-emABeVdc,551986,20416,50700000,750,554790,20481,744,557372,20536,744,558245,20547,744,559240,20569,744,560000,20589,745,561750,20621,746
RhOx2E7sTVk,69494,1408,8220000,92,69503,1408,92,69507,1408,92,69508,1408,92,69512,1408,92,69513,1408,92,69521,1409,92
YYGKvW_i_ao,3991,21,52400,8,3997,21,8,4013,21,8,4021,21,8,4023,21,8,4029,21,8,4032,21,8
f5vrYDXgVrs,266938945,0,37500000,0,267046270,0,0,267155433,0,0,267184154,0,0,267237076,0,0,267268780,0,0,267378052,0,0
gxCnZxeoARs,21335,80,1710000,8,21377,81,8,21432,81,8,21450,81,8,21496,81,8,21510,81,8,21533,81,8
C6Ey6eO-CXM,31155,430,3410000,10,33687,448,10,36256,463,10,36945,469,10,37631,475,10,37921,477,10,38440,478,10
HW2d2UOox00,58210,97,52400,6,59030,98,6,61079,100,7,62633,100,7,63295,103,7,63894,103,7,64336,104,7
FxiBEOaoKvM,39913,1294,3210000,58,40487,1316,58,41039,1328,59,41320,1336,59,41526,1342,59,41708,1347,59,42030,1356,59
PBGtWgKHNik,37807,518,0,15,38205,526,15,38548,529,15,38619,529,15,38774,532,15,38836,532,15,39173,537,15
42qv5WwYP4s,57480,289,413000,18,57490,289,18,57497,289,18,57502,289,18,57503,289,18,57507,289,18,57510,289,18
A-EGGHQaPP8,585264,1807,1710000,75,590887,1847,75,596266,1881,75,597869,1888,76,600269,1899,76,601024,1900,76,602666,1904,76
VYJNoFqTmUw,904,29,393000,6,910,29,6,919,29,6,925,29,6,932,29,6,935,29,6,938,29,6
iPR3I_Mq-jY,97908,1265,297000,198,97910,1265,198,97916,1265,198,97917,1265,198,97920,1265,198,97921,1265,198,97925,1265,198
VMRPEGK47Q8,3329,47,393000,2,3331,47,2,3331,47,2,3331,47,2,3331,47,2,3331,47,2,3331,47,2
